id,product_id,title,brand,category,subcategory,description,image,slug,variations,offers,is_active,keyspecs,timestamp,origin,images
97,PRDCT97,test product 97,63,1,9,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"49,50,51",,1,"2,4,5",,IN,"25,26,27,28,29,"
98,PRDCT98,test product 98,23,1,9,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"52,53,54",12,1,"2,4,5",,IN,"15,16,17,18,19,"
99,PRDCT99,test product 99,52,1,9,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"55,56,57",,1,"2,4,5",,IN,"20,21,22,23,24,"
100,PRDCT100,test product 100,60,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"58,59,60",,1,"2,4,5",,IN,"25,26,27,28,29,"
101,PRDCT101,test product 101,64,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"61,62,63",,1,"2,4,5",,IN,"15,16,17,18,19,"
102,PRDCT102,test product 102,10,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"64,65,66",,1,"2,4,5",,IN,"20,21,22,23,24,"
103,PRDCT103,test product 103,40,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"67,68,69",,1,"2,4,5",,IN,"25,26,27,28,29,"
104,PRDCT104,test product 104,23,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"70,71,72",,1,"2,4,5",,IN,"15,16,17,18,19,"
105,PRDCT105,test product 105,28,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"73,74,75",,1,"2,4,5",,IN,"20,21,22,23,24,"
106,PRDCT106,test product 106,53,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"76,77,78",,1,"2,4,5",,IN,"25,26,27,28,29,"
107,PRDCT107,test product 107,12,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"79,80,81",,1,"2,4,5",,IN,"15,16,17,18,19,"
108,PRDCT108,test product 108,19,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"82,83,84",,1,"2,4,5",,IN,"20,21,22,23,24,"
109,PRDCT109,test product 109,15,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"85,86,87",,1,"2,4,5",,IN,"25,26,27,28,29,"
110,PRDCT110,test product 110,56,1,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"88,89,90",,1,"2,4,5",,IN,"15,16,17,18,19,"
111,PRDCT111,test product 111,81,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"91,92,93",,1,"2,4,5",,IN,"20,21,22,23,24,"
112,PRDCT112,test product 112,99,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"94,95,96",,1,"2,4,5",,IN,"25,26,27,28,29,"
113,PRDCT113,test product 113,68,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"97,98,99",,1,"2,4,5",,IN,"15,16,17,18,19,"
114,PRDCT114,test product 114,81,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"100,101,102",,1,"2,4,5",,IN,"20,21,22,23,24,"
115,PRDCT115,test product 115,31,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"103,104,105",,1,"2,4,5",,IN,"25,26,27,28,29,"
116,PRDCT116,test product 116,11,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"106,107,108",,1,"2,4,5",,IN,"15,16,17,18,19,"
117,PRDCT117,test product 117,8,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"109,110,111",,1,"2,4,5",,IN,"20,21,22,23,24,"
118,PRDCT118,test product 118,81,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"112,113,114",,1,"2,4,5",,IN,"25,26,27,28,29,"
119,PRDCT119,test product 119,18,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"115,116,117",,1,"2,4,5",,IN,"15,16,17,18,19,"
120,PRDCT120,test product 120,80,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"118,119,120",,1,"2,4,5",,IN,"20,21,22,23,24,"
121,PRDCT121,test product 121,79,3,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"121,122,123",,1,"2,4,5",,IN,"25,26,27,28,29,"
122,PRDCT122,test product 122,34,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"124,125,126",,1,"2,4,5",,IN,"15,16,17,18,19,"
123,PRDCT123,test product 123,88,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"127,128,129",,1,"2,4,5",,IN,"20,21,22,23,24,"
124,PRDCT124,test product 124,65,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"130,131,132",,1,"2,4,5",,IN,"25,26,27,28,29,"
125,PRDCT125,test product 125,18,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"133,134,135",,1,"2,4,5",,IN,"15,16,17,18,19,"
126,PRDCT126,test product 126,32,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"136,137,138",,1,"2,4,5",,IN,"20,21,22,23,24,"
127,PRDCT127,test product 127,68,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"139,140,141",,1,"2,4,5",,IN,"25,26,27,28,29,"
128,PRDCT128,test product 128,63,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"142,143,144",,1,"2,4,5",,IN,"15,16,17,18,19,"
129,PRDCT129,test product 129,84,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"145,146,147",,1,"2,4,5",,IN,"20,21,22,23,24,"
130,PRDCT130,test product 130,12,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"148,149,150",,1,"2,4,5",,IN,"25,26,27,28,29,"
131,PRDCT131,test product 131,5,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"151,152,153",,1,"2,4,5",,IN,"15,16,17,18,19,"
132,PRDCT132,test product 132,9,3,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"154,155,156",,1,"2,4,5",,IN,"20,21,22,23,24,"
133,PRDCT133,test product 133,89,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"157,158,159",,1,"2,4,5",,IN,"25,26,27,28,29,"
134,PRDCT134,test product 134,70,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"160,161,162",,1,"2,4,5",,IN,"15,16,17,18,19,"
135,PRDCT135,test product 135,77,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"163,164,165",,1,"2,4,5",,IN,"20,21,22,23,24,"
136,PRDCT136,test product 136,67,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"166,167,168",,1,"2,4,5",,IN,"25,26,27,28,29,"
137,PRDCT137,test product 137,78,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"169,170,171",,1,"2,4,5",,IN,"15,16,17,18,19,"
138,PRDCT138,test product 138,52,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"172,173,174",,1,"2,4,5",,IN,"20,21,22,23,24,"
139,PRDCT139,test product 139,17,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"175,176,177",,1,"2,4,5",,IN,"25,26,27,28,29,"
140,PRDCT140,test product 140,67,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"178,179,180",,1,"2,4,5",,IN,"15,16,17,18,19,"
141,PRDCT141,test product 141,55,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"181,182,183",,1,"2,4,5",,IN,"20,21,22,23,24,"
142,PRDCT142,test product 142,88,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"184,185,186",,1,"2,4,5",,IN,"25,26,27,28,29,"
143,PRDCT143,test product 143,62,3,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"187,188,189",,1,"2,4,5",,IN,"15,16,17,18,19,"
144,PRDCT144,test product 144,20,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"190,191,192",,1,"2,4,5",,IN,"20,21,22,23,24,"
145,PRDCT145,test product 145,54,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"193,194,195",,1,"2,4,5",,IN,"25,26,27,28,29,"
146,PRDCT146,test product 146,77,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"196,197,198",,1,"2,4,5",,IN,"15,16,17,18,19,"
147,PRDCT147,test product 147,96,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"199,200,201",,1,"2,4,5",,IN,"20,21,22,23,24,"
148,PRDCT148,test product 148,64,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"202,203,204",,1,"2,4,5",,IN,"25,26,27,28,29,"
149,PRDCT149,test product 149,53,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"205,206,207",,1,"2,4,5",,IN,"15,16,17,18,19,"
150,PRDCT150,test product 150,92,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"208,209,210",,1,"2,4,5",,IN,"20,21,22,23,24,"
151,PRDCT151,test product 151,39,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"211,212,213",,1,"2,4,5",,IN,"25,26,27,28,29,"
152,PRDCT152,test product 152,97,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"214,215,216",,1,"2,4,5",,IN,"15,16,17,18,19,"
153,PRDCT153,test product 153,50,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"217,218,219",,1,"2,4,5",,IN,"20,21,22,23,24,"
154,PRDCT154,test product 154,94,3,14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"220,221,222",,1,"2,4,5",,IN,"25,26,27,28,29,"
155,PRDCT155,test product 155,12,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"223,224,225",,1,"2,4,5",,IN,"15,16,17,18,19,"
156,PRDCT156,test product 156,5,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"226,227,228",,1,"2,4,5",,IN,"20,21,22,23,24,"
157,PRDCT157,test product 157,27,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"229,230,231",,1,"2,4,5",,IN,"25,26,27,28,29,"
158,PRDCT158,test product 158,28,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"232,233,234",,1,"2,4,5",,IN,"15,16,17,18,19,"
159,PRDCT159,test product 159,97,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"235,236,237",,1,"2,4,5",,IN,"20,21,22,23,24,"
160,PRDCT160,test product 160,35,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"238,239,240",,1,"2,4,5",,IN,"25,26,27,28,29,"
161,PRDCT161,test product 161,61,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"241,242,243",,1,"2,4,5",,IN,"15,16,17,18,19,"
162,PRDCT162,test product 162,74,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"244,245,246",,1,"2,4,5",,IN,"20,21,22,23,24,"
163,PRDCT163,test product 163,88,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"247,248,249",,1,"2,4,5",,IN,"25,26,27,28,29,"
164,PRDCT164,test product 164,81,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"250,251,252",,1,"2,4,5",,IN,"15,16,17,18,19,"
165,PRDCT165,test product 165,14,3,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"253,254,255",,1,"2,4,5",,IN,"20,21,22,23,24,"
166,PRDCT166,test product 166,83,3,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"256,257,258",,1,"2,4,5",,IN,"25,26,27,28,29,"
167,PRDCT167,test product 167,62,3,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"259,260,261",,1,"2,4,5",,IN,"15,16,17,18,19,"
168,PRDCT168,test product 168,13,3,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"262,263,264",,1,"2,4,5",,IN,"20,21,22,23,24,"
169,PRDCT169,test product 169,83,3,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"265,266,267",,1,"2,4,5",,IN,"25,26,27,28,29,"
170,PRDCT170,test product 170,4,3,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"268,269,270",,1,"2,4,5",,IN,"15,16,17,18,19,"
171,PRDCT171,test product 171,96,3,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"271,272,273",,1,"2,4,5",,IN,"20,21,22,23,24,"
172,PRDCT172,test product 172,73,3,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"274,275,276",,1,"2,4,5",,IN,"25,26,27,28,29,"
173,PRDCT173,test product 173,5,3,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"277,278,279",,1,"2,4,5",,IN,"15,16,17,18,19,"
